60>VISA>3185512352892965>BEAdBlnbsWThuDew48owMZsuE>20101123>06AS5DfXFE6HYOw>145.28>2010-11-23 09:25:38>18>66
61>AMEX>6651694836803625>BTMVoNFVfL8AtyagFDrDl>20110815>iwXWmXDjeXvDEBD>6841.54>2011-08-15 01:50:33>88>67
62>DINERS>5390949466094030>Yx2WEBrEe6REWAEDFzDFEF1>20100820>t926DOQ0EmfCPg3>7704.93>2010-08-20 12:57:16>92>68
63>MASTERCARD>4970880610431713>iuJYONRVk1DF8BSZDEhCE4XSIkE>20111019>3evi9EwBVDVBEYt>8487.53>2011-10-19 13:34:47>68>70
64>AMEX>7311849264414495>X0DxkENJFXEID6E>20110806>XoAgxbFLMAkDEcE>2679.45>2011-08-06 04:11:48>89>71
65>MASTERCARD>8024170540549575>ElXXWDEvSB41rYDDwgeM>20120515>YiRZvO6RDuENtJC>4909.64>2012-05-15 02:15:57>65>72
66>VISA>4696926592688388>DdtzE7Oqr7M6DF5>20100821>Fa9OlAEXvvc3CRy>6080.24>2010-08-21 11:51:48>90>73
67>VISA>2097749191089592>2XFflbXDFQ1TVn6XbH3v29lNT7>20101027>8hEv2EDYlJIqvE9>5210.58>2010-10-27 05:59:58>75>74
68>AMEX>0946532367538247>BEDQD8rvRgEOlDNJArlwwEFDRYE>20101127>EfDFibIFD3Wjd7G>5846.72>2010-11-27 21:32:30>86>75
69>VISA>1634308516433306>AXE8t94gDFHoNBLFE2BkhYI22Dn8>20120518>ohw6bFeE7kMXFZG>915.77>2012-05-18 20:00:01>13>77
70>DINERS>6184043129708328>zynGDeT6DjF9WB>20101117>AAc1FXRuCXEczFE>10217.02>2010-11-17 09:25:24>7>78
71>DINERS>7135997252685684>6MXxAOpdwIhtWa>20100925>ZXuDsEkGmEd2yED>2752.89>2010-09-25 05:51:22>43>79
72>VISA>1888925017419759>jFnqFABExr5F4Acl>20120423>DP1EgeFGHKErLr9>8923.27>2012-04-23 23:58:34>35>80
73>DISCOVER>8733530798200521>aIwxFIQEvXBA6tMBJCEA>20101114>DEEIXH5VAQdoBSD>10061.59>2010-11-14 23:26:41>14>82
74>MASTERCARD>3782752904432041>uXBF6BRfIRHpIz>20110419>xAEWX7XpOHVvrnk>916.42>2011-04-19 11:19:13>6>83
75>DINERS>3438135081576148>zRv1EEEXWA8ERA>20111001>BUD9ppEcrSnBN3D>5641.82>2011-10-01 18:39:46>70>84
76>AMEX>5825035857399455>PbXiOFEDGBCDXLDDE0AFLEou>20110804>Rto733XEWiAJtDE>4201.54>2011-08-04 12:43:26>67>85
77>VISA>9999075254709689>ABCkpEFnVa1yhXKJvbEnY6>20120512>XjMs6okxhmFHoDF>4041.03>2012-05-12 00:46:20>72>87
78>MASTERCARD>2974187649100408>eL81NoDalEDrRcLocgiAYE>20111207>DRnaFRBhcmXELAB>2733.38>2011-12-07 11:47:55>41>88
79>MASTERCARD>7861288916603570>8E1D3evEtAHDELB6EYEcueFNUNSD>20110708>DKZdDNByA8EVEAg>3161.91>2011-07-08 20:47:46>28>89
80>DINERS>0274215647303139>SxEBsaLMcfBXd5FFSMDJEHwZ>20120313>MTBmBDVEFXQVKE0>5251.52>2012-03-13 08:27:56>19>90
81>AMEX>7988556330337663>E8E5vnEgWEVEDfYDwvcAWkFoBe>20110201>1k7xduoESOpooDw>3517.03>2011-02-01 09:40:38>16>91
82>DINERS>3230557324034345>yYOHDcWNrXdBlE>20111003>xDtIGxDL6ShEI62>1096.80>2011-10-03 23:07:15>51>92
83>AMEX>7181292367943114>ENE2QID9yFTL4KxFgRTWABDwE>20100723>oAAsAFXlM1sHODa>3969.87>2010-07-23 02:31:36>21>93
84>VISA>0752526931788823>D8nEEAsDOAJDHhElGUpEsFE2r>20111218>IAIDlE12vkJqDJz>1723.12>2011-12-18 13:09:23>82>94
85>VISA>3590991926324657>MqBqX0FEdDEjDAEMB8jENSwjF4E>20110723>ODpDBEKzFTOAOxG>2456.99>2011-07-23 08:09:07>25>95
86>DISCOVER>9749408958526113>dBSjBDSB7EggD8yoEwDEDEAMvBY>20110528>qzEDCn6cAjUDA15>8672.05>2011-05-28 01:42:51>88>96
87>DINERS>1722278663264763>npe2gXfEdInuAb4DXFEXXgEZSoE>20100918>MDEEkhTiAfFFEqT>524.99>2010-09-18 02:32:28>10>97
88>DISCOVER>5560829545239267>QzDDzuFIDklEFLiF66bAXhA3DR>20111130>EAaMidETJObiyAz>9818.33>2011-11-30 03:57:43>12>98
89>DINERS>0716089030091191>DACn4pkYBir9HgEEwDmpAwUDVP>20111218>vqR2SpEHQDfRdIL>9204.93>2011-12-18 21:22:35>75>99
90>DISCOVER>3160999347065233>QBOiEwCJFABD4A>20110526>4S4PE6qJj5lJDaD>1627.38>2011-05-26 17:39:39>13>100
91>DISCOVER>2426926330588133>tTFsEc9vEj4FDCfXdBE9Dr6I>20111121>DaPAj8QDlHYgETE>8449.11>2011-11-21 21:35:35>60>101
92>DISCOVER>3365160230899645>xgNEsRaIENNXEB0>20110524>FjEGnrEF1UhdfDD>9109.70>2011-05-24 22:58:10>21>102
93>AMEX>2516301036235232>LDwasZApEXtzXHV>20101207>FmDpJSDZvAtEEHQ>8012.95>2010-12-07 09:53:36>82>104
94>DINERS>1997800788256834>JwDEjCFDMMkXED5kgERF>20100906>uDxsJdpUADBtEkD>3866.93>2010-09-06 18:27:50>91>105
95>MASTERCARD>1360952088141387>5l3NuNhgfV6eCFF0j3EDDEgOE>20100822>vOkLADXS0MzSBFE>9128.59>2010-08-22 18:20:32>81>106
96>MASTERCARD>3994083830262117>XAldjEwEzrXXEEXodf>20110422>EBJJX5DDJEUgHA9>10399.50>2011-04-22 11:04:25>81>107
97>DINERS>2861232931408692>YHwEBvihDEVyXAd8M>20101214>mUBJEg4vhXbGv4E>8562.00>2010-12-14 16:07:37>6>108
98>VISA>8980639621210786>ZPyFho3HvEVDDDeEeDXr>20120108>uEplEPYHAEWyEFB>2716.38>2012-01-08 06:02:30>37>109
99>DISCOVER>0448711502375090>Tng8AREG7K7BDt>20110127>yAJlXAAHorZEiqp>176.50>2011-01-27 02:25:43>3>110
100>DINERS>7449392966561174>DGNloz8EED7xzHEAieDYbbK>20110516>IBoJAVMU4A8SDXS>3053.73>2011-05-16 21:21:31>41>111
101>DINERS>1070797575142945>DibQ5P8DEfEDhXjFwBOEbpPUEFy>20111208>AXEjAUZXOcYtSAL>2822.40>2011-12-08 23:21:56>29>112
102>DISCOVER>1058768090974045>HxtA6EVOVGukDQkUEXgEc>20100729>EEAF1PApWoXsfCX>8029.69>2010-07-29 21:33:27>37>113
103>VISA>1006147729009326>DuofVEUB6DKvAuDtDM2APADTkEWM2>20101001>bcEAxXLq4D1lJgK>5380.83>2010-10-01 05:02:04>34>114
104>AMEX>8790434302519442>m7kHEMhEXeEVuAE2Y>20100905>DEDBFElEEEDXAz3>3792.80>2010-09-05 20:02:01>82>116
105>VISA>3785052828741274>FbNDQVsaZ1EEWzYEkKFxAEO9A>20120523>fTAFmxfTX1AZLyV>126.49>2012-05-23 12:53:46>83>117
106>DISCOVER>4430159936389291>pE1XlfidyVR4BD>20101007>AXjquEdFEAEFD9D>2680.32>2010-10-07 10:48:24>14>118
107>AMEX>7243793193068661>4X9GWTIGDv0drfE>20110521>w4r0QAEXMWiDeXz>8233.94>2011-05-21 02:46:46>35>119
108>DISCOVER>0413380718676529>rEkvcr0E64DFy2EAYmEE>20120323>ZD0wAAEVyViTEDD>4974.45>2012-03-23 16:29:42>29>120
109>MASTERCARD>9640447893854960>FEFAnwkXF9aFlbE>20111119>6nRAwDAtOk0WZES>6116.18>2011-11-19 17:09:22>59>121
110>AMEX>1338468762775203>FMurBNBA9L6LjiYO7E5DWeq>20120211>bscQhAiE7DEAFQE>7424.50>2012-02-11 02:11:47>68>122
111>MASTERCARD>0907149235761689>hN2DgHI9DE0JxGzlveDvisFEEw>20110925>vAyAjl5EBXD6CvE>1867.84>2011-09-25 21:40:40>8>123
112>DISCOVER>9867950252109683>2PHGeu80p0FF5EdfF8XLBFEoBT2DnH>20101108>tEgIcD8DFpItE7E>6805.92>2010-11-08 01:32:19>2>124
113>MASTERCARD>2159762931921009>ENUEzbJiDAAPEjBeMmmzcXKID>20110415>DgLwcuEdIcmDbrD>6118.08>2011-04-15 17:52:52>43>125
114>AMEX>6151382466572028>A51aBXoBeBAs4k6kb>20101127>KHjBrTw8GgEJt5E>4241.40>2010-11-27 21:54:19>86>126
115>VISA>1706438067041962>CPWBykkdol3DXsuKk5gFh4EX09Ey0>20111222>FvEEeh18DBaJXDF>6793.14>2011-12-22 00:28:43>66>127
116>AMEX>5990411923008736>v5GXwriAxpBECEm>20110709>aEExDFu7ElwIEYD>5948.52>2011-07-09 21:23:53>39>128
117>MASTERCARD>3024830270745384>6OH236jWqEqhxxx8iFbumfSxb5>20120301>XEfDK8rXzDVFAEm>4448.06>2012-03-01 11:34:35>46>129
118>AMEX>3581480901365239>6OBRkcAEiDBbBHbF0eQfK1q>20120430>PSECI7BWEh6GI6D>10625.95>2012-04-30 23:01:59>6>130
119>DINERS>9572545138497212>udFXAAFYDE7tDz0zjnEMFUBxE>20110418>BD6X0XFzLBD5BBy>2853.40>2011-04-18 18:41:45>86>131
120>AMEX>9434055341513751>xl6KKspDLalEw5A5ED2wXESkJEggI>20101112>5LEEV8pgEEDDxBG>2830.68>2010-11-12 08:22:27>17>132
121>DINERS>2545778602554055>XKDvun3ErCtqBXxpDhUm5zEEzpeq>20110111>R7ZURE8FEkHyDeD>10273.59>2011-01-11 02:20:59>46>133
122>AMEX>8575667073587096>DBPl8oDBExSUD3DVFAHW5pD8>20120420>aCEhd0StXLSMFjD>8769.21>2012-04-20 08:40:12>13>134
123>DISCOVER>1920084801950252>DrSFo7hBEib5NEE>20110731>mOD5lEjEVJRR28G>5387.59>2011-07-31 17:50:50>62>135
124>DINERS>1503518392767741>EDL9XtVuBPDcFdm>20101221>Sa55TDE6kXBJf8S>10170.35>2010-12-21 05:05:47>50>137
125>DISCOVER>5321875858783552>3SbcD0ikhZdLD6UTFBXD45noXD>20111125>FL05zAFsr0AKDrr>1575.50>2011-11-25 05:52:54>79>138
126>VISA>8011789210636610>DNBhGLDDi8jVqdzE69dFD6E>20110327>IuAPX6akD8AD3Bm>4871.73>2011-03-27 11:45:14>23>139
127>VISA>3495717881532000>xBvAEXdXEE5DEELALXX>20110808>ybBAwFdB53a7OaE>7475.93>2011-08-08 06:21:59>62>140
128>DISCOVER>9364846536597644>PXiXJ1AABFG4ELiDBsiIELQwFE7>20110326>YvuXPC3EBuuFBNA>10051.57>2011-03-26 18:16:43>62>141
129>DISCOVER>7181240303032020>xnk3DXzDiDQidupA>20110209>ADH9BcB2QDpuDBS>8163.11>2011-02-09 14:24:50>49>143
130>MASTERCARD>5434561695064244>PEZEFOTgnAO5H5ECD>20101117>DgkAsAEuAYXU9bt>2140.19>2010-11-17 11:06:15>22>144
131>DINERS>3209068327755271>DEY9YBY0lebB3V6XB>20101117>DU7yL5lKFADA1KV>6334.24>2010-11-17 02:13:41>45>145
132>DINERS>4309813208684853>SFGoeEnZDhzrksEEGSF>20100811>b6EsktyBBtp2zOR>3744.95>2010-08-11 09:10:12>90>148
133>AMEX>3773543133010494>FwMFXFFEBwZhfREXAFK2>20111220>OAEBBf76rnnFj7B>7969.71>2011-12-20 00:46:55>82>149
134>VISA>2392012485837994>JE2Dck2TAhFFPdc2EdRYD2>20111010>LARfWXA2ZEeEOEb>6173.48>2011-10-10 08:07:52>68>151
135>DISCOVER>7203403539330888>pEBCFtDqjwrEXN5OE>20100721>DEsrlYEsFADR2ET>3681.57>2010-07-21 04:52:06>59>152
136>MASTERCARD>3909488751692664>S1TkFDOqIxL10XOOCAhX>20101102>jY0UzRCyAqkhL2J>5110.18>2010-11-02 06:26:42>50>153
137>VISA>2877455289811132>HXLXDDX4hEXdEAtnDqE>20100819>B3KDIqFsBjDmEHh>1945.78>2010-08-19 07:41:37>85>154
138>DINERS>8868388686077990>AYXxxYXXREPOrB>20100728>DNEsQQDwEkFXtmp>6384.93>2010-07-28 08:27:33>5>155
139>VISA>9122201188347678>EI8YrMBOAEDDqEAbOOe78o>20120129>MjmNccUl6NEMZEa>10485.58>2012-01-29 09:51:35>31>156
140>DISCOVER>5549125232757276>ZQADLlvHwoniusXEz4FdEYX>20120601>pEmBEEgUvu1RE8X>8741.74>2012-06-01 20:19:21>11>157
141>DINERS>0832795372910256>X0IbE67Jn1kEFSsXREA3xFoOKeUR4E>20120630>qXnZ4giGSDhPrF8>4188.20>2012-06-30 18:34:26>85>158
142>DISCOVER>9110120833254436>FCfwDFqAXEDDMMmAkBX>20100920>EIJdqsMzco1fEiH>5759.48>2010-09-20 20:33:23>87>159
143>DINERS>5621607853897928>DEHDuEw13EpDDAEVhEDRmDBLR3EEB>20120130>EdKvJAdD3PlAS7X>4829.98>2012-01-30 14:47:26>69>160
144>MASTERCARD>2240999200188395>PWhDDfEDTLEQgEFWEE>20110413>yIFmbEbnVN7kjZN>9875.24>2011-04-13 09:14:09>70>162
145>MASTERCARD>6672551166470117>DEpuAXBmIfbmoEyGNrHm6XGKMDjEx>20120215>vEBEBRXtvzFSYEE>10468.68>2012-02-15 08:03:11>72>163
146>VISA>8055508858244390>kUi4tYvEXEVGPEoXX2xX>20111202>hDDcKE0unWBDDsI>7520.01>2011-12-02 08:51:31>88>164
147>DINERS>5686074755767934>QJhHaiefxDwESnsA7FEvAQEDu>20110909>3yEAAVeHvXlDvg7>10460.06>2011-09-09 15:13:23>63>165
148>DISCOVER>1665800339459636>vAiD1Ng6VTEbBgjDu>20100730>GIWvB48aAyWOeXD>1716.13>2010-07-30 11:37:58>28>166
149>MASTERCARD>6152415630519359>aucEEGDx5WjFA3PdYD>20110404>QOLZBAELEyTIdDi>3349.32>2011-04-04 01:08:32>37>168
150>DISCOVER>6185500516430661>SAWOYBBXMYpAusEC8DDBXDeN0LTED>20110523>DeDn3v32DEd47D5>10286.95>2011-05-23 23:12:38>22>169
151>DISCOVER>1478145400417842>mOX4Tfu5WE6DD4PE4QA>20110218>UJYzJEDATGViaK1>2625.09>2011-02-18 12:21:13>39>170
152>DINERS>1079500636188320>DEETNtERn8jBTr>20120106>ASzz0F6XFMrv2oX>10126.55>2012-01-06 00:34:06>50>171
153>AMEX>8869278044588188>XkHXAnFbzjBDFWbvZ2siAcEt>20120303>XiwPMvzTExDwJDQ>6560.94>2012-03-03 07:13:52>59>173
154>MASTERCARD>2515720613012465>9xDvZdrfDBANdh4CEGVwHM>20110419>FEH58TtgFWAbD4A>6831.19>2011-04-19 19:14:15>39>174
155>MASTERCARD>3604550446038062>XD6nD9EVUDcdjU76zDO1FXV1s9SK>20101012>EW1DEAD5TSAvvKE>998.82>2010-10-12 00:57:33>20>175
156>DISCOVER>7032196275489742>Pu4IXiElAHvv5IF>20110609>BEW1xOE8BweFDED>6233.60>2011-06-09 09:32:31>25>176
157>DISCOVER>9932430882619276>osFJzrAFDDFKUXusPWAJE4N>20101211>n9hIS4wDs5uXEiE>2536.18>2010-12-11 16:08:05>74>177
158>DINERS>0426696302529079>TmUXWlfxCMVXQDTE9s>20120610>F2gWXlnm5AqFNEh>203.89>2012-06-10 13:04:04>19>178
159>DINERS>3434112683220301>sdjCD1EEEDXtAEWMU6uOUG>20110930>EC8CfDzJFTLQATV>280.71>2011-09-30 03:07:49>24>179
160>MASTERCARD>2967575188391729>QDEeWFExoBmYkB6SgvADeXQ8PLcfE>20120617>FGoadyaDBbywFjR>7876.46>2012-06-17 00:19:59>24>180
161>AMEX>8490539129286651>EuRDXRSCXBnV3iuBnNRTg>20100926>QDXkyEm0ARCElpb>259.50>2010-09-26 03:06:08>44>182
162>VISA>1759479796782913>DTR8CwCuKBdS0D6EpEcyBEB1>20110303>Y2uDMpRzjTKlXr1>6484.76>2011-03-03 11:52:25>80>183
163>MASTERCARD>8924921794072064>EE4DXq9DAFPyylj34vEahDABEEJXE>20111006>FEXXOo8FDDDXfpA>2711.67>2011-10-06 10:41:44>86>184
164>DINERS>5259472466472610>ND0GvEsEPSEoEAtEEF>20120416>h9viEETw6hDERDK>2070.03>2012-04-16 22:28:01>54>185
165>DINERS>2635674979729354>Xf68DHJc5ZJ234s8BEEeBE4DqXlQv>20120322>EZ1mY8w0cGEPDzB>4727.75>2012-03-22 18:05:53>88>186
166>VISA>0868334679110301>E6dFoQXDEh0spFD8bITXAziBD>20110302>oELF3CRrA3D48Gq>6404.03>2011-03-02 14:20:24>84>187
167>MASTERCARD>8762594376696763>KsgKz26Fl2rltn7FU>20111217>Xm9YTnVAXBxELEh>8072.74>2011-12-17 14:45:27>47>188
168>MASTERCARD>9255759367052675>VCN3BDAqAEBjspJ9iDGV6>20111215>ETBZx7ioNl2BkrX>2838.40>2011-12-15 17:42:58>49>189
169>DISCOVER>7401695848685141>rzwoSdEVDpF4XYRAIEmIBE>20111018>fXFEEbQDDXreavz>8188.31>2011-10-18 13:51:17>11>190
170>AMEX>8154638454506973>6yPtEDNEABswEY4EFtuxL>20120203>Bq6tIZAfQzuDExE>10205.87>2012-02-03 16:27:08>32>191
171>AMEX>4918290055341659>ReTvFLTEFVelZR>20111226>JHEdE4EUCFMFJtb>2026.06>2011-12-26 13:19:26>76>193
172>AMEX>2904179130151980>ExBnVEQmjDMTd92FyB5omEXFXFEo>20100819>xAEqOvl1FF4fYTD>8536.11>2010-08-19 01:44:23>11>194
173>VISA>2724446985505067>povgVUss8DBj2D>20101214>lnlGEFu5ErAXUBF>2392.76>2010-12-14 07:01:10>47>195
174>DISCOVER>5745879715791463>l9EAxO7EGTEDSTRjEFpOgE>20110427>y7bAKUDvBEvAEor>5496.78>2011-04-27 06:42:18>17>196
175>DISCOVER>2363920538263384>BeAEsbA4EDeP4n6kEE2E9zE>20120109>Dx9gEDfbQvEsw8t>5300.53>2012-01-09 06:25:21>60>197
176>AMEX>2262538813534822>CcBELZBCLsdEElETEBP7dT>20111007>6lZETJzrlBeDClF>2462.53>2011-10-07 17:31:03>47>198
177>DISCOVER>3552402222594545>maD5B4ErV2r0R3>20111215>XFFDVRfEqEDwDXK>9971.55>2011-12-15 12:44:54>87>199
178>VISA>2880353842167159>VcCBU6AXX9coDNETDEKMX>20101226>DVDzUqEIEHgXxCD>1061.68>2010-12-26 00:51:58>25>200
179>DISCOVER>6059189167061525>WZ9Q4ndnJEguD0pYgSCAFAnO>20120317>Bq5nEAXwd1U6ZdE>8942.19>2012-03-17 17:29:30>70>201
180>VISA>5628763820004490>DRDD3LEJ44tEqDBRNOwCDcSN>20100906>vD6ADnnDjFERkDH>6260.51>2010-09-06 07:23:23>36>203
